provider,mode,w,budget,found,expansions,arrival,optimal_arrival,suboptimality,closed,nonfinite,suite,world_index
scalar_onlstm_blind,focal,1.0,1800,True,1717,37,37.0,1.0,1717,0,C_dyn_rooms,4
scalar_onlstm_blind,focal,1.1,1800,True,1382,37,37.0,1.0,1382,0,C_dyn_rooms,4
field_unet,astar,,1300,True,237,38,37.0,1.027027027027027,237,0,C_dyn_rooms,4
field_unet,focal,1.0,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_unet,focal,1.1,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_unet,astar,,1800,True,237,38,37.0,1.027027027027027,237,0,C_dyn_rooms,4
field_unet,focal,1.0,1800,True,1717,37,37.0,1.0,1717,0,C_dyn_rooms,4
field_unet,focal,1.1,1800,True,1607,37,37.0,1.0,1607,0,C_dyn_rooms,4
field_unet_blind,astar,,1300,True,341,38,37.0,1.027027027027027,341,0,C_dyn_rooms,4
field_unet_blind,focal,1.0,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_unet_blind,focal,1.1,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_unet_blind,astar,,1800,True,341,38,37.0,1.027027027027027,341,0,C_dyn_rooms,4
field_unet_blind,focal,1.0,1800,True,1717,37,37.0,1.0,1717,0,C_dyn_rooms,4
field_unet_blind,focal,1.1,1800,True,1569,37,37.0,1.0,1569,0,C_dyn_rooms,4
field_hrm,astar,,1300,True,226,37,37.0,1.0,226,0,C_dyn_rooms,4
field_hrm,focal,1.0,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_hrm,focal,1.1,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_hrm,astar,,1800,True,226,37,37.0,1.0,226,0,C_dyn_rooms,4
field_hrm,focal,1.0,1800,True,1717,37,37.0,1.0,1717,0,C_dyn_rooms,4
field_hrm,focal,1.1,1800,True,1482,37,37.0,1.0,1482,0,C_dyn_rooms,4
field_hrm_blind,astar,,1300,True,441,41,37.0,1.1081081081081081,441,0,C_dyn_rooms,4
field_hrm_blind,focal,1.0,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_hrm_blind,focal,1.1,1300,False,1300,-1,37.0,nan,1300,0,C_dyn_rooms,4
field_hrm_blind,astar,,1800,True,441,41,37.0,1.1081081081081081,441,0,C_dyn_rooms,4
field_hrm_blind,focal,1.0,1800,True,1717,37,37.0,1.0,1717,0,C_dyn_rooms,4
field_hrm_blind,focal,1.1,1800,True,1504,38,37.0,1.027027027027027,1504,0,C_dyn_rooms,4
euclid,astar,,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
euclid,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
euclid,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
euclid,astar,,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
euclid,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
euclid,focal,1.1,1800,True,1675,39,39.0,1.0,1675,0,C_dyn_rooms,5
oracle,astar,,1300,True,27,39,39.0,1.0,27,0,C_dyn_rooms,5
oracle,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
oracle,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
oracle,astar,,1800,True,27,39,39.0,1.0,27,0,C_dyn_rooms,5
oracle,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
oracle,focal,1.1,1800,True,1510,39,39.0,1.0,1510,0,C_dyn_rooms,5
scalar_hrm,astar,,1300,True,201,41,39.0,1.0512820512820513,201,0,C_dyn_rooms,5
scalar_hrm,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
scalar_hrm,focal,1.1,1300,True,1293,39,39.0,1.0,1293,0,C_dyn_rooms,5
scalar_hrm,astar,,1800,True,201,41,39.0,1.0512820512820513,201,0,C_dyn_rooms,5
scalar_hrm,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
scalar_hrm,focal,1.1,1800,True,1293,39,39.0,1.0,1293,0,C_dyn_rooms,5
scalar_hrm_blind,astar,,1300,True,504,43,39.0,1.1025641025641026,504,0,C_dyn_rooms,5
scalar_hrm_blind,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
scalar_hrm_blind,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
scalar_hrm_blind,astar,,1800,True,504,43,39.0,1.1025641025641026,504,0,C_dyn_rooms,5
scalar_hrm_blind,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
scalar_hrm_blind,focal,1.1,1800,True,1661,39,39.0,1.0,1661,0,C_dyn_rooms,5
scalar_onlstm,astar,,1300,True,205,41,39.0,1.0512820512820513,205,0,C_dyn_rooms,5
scalar_onlstm,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
scalar_onlstm,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
scalar_onlstm,astar,,1800,True,205,41,39.0,1.0512820512820513,205,0,C_dyn_rooms,5
scalar_onlstm,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
scalar_onlstm,focal,1.1,1800,True,1540,39,39.0,1.0,1540,0,C_dyn_rooms,5
scalar_onlstm_blind,astar,,1300,True,257,42,39.0,1.0769230769230769,257,0,C_dyn_rooms,5
scalar_onlstm_blind,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
scalar_onlstm_blind,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
scalar_onlstm_blind,astar,,1800,True,257,42,39.0,1.0769230769230769,257,0,C_dyn_rooms,5
scalar_onlstm_blind,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
scalar_onlstm_blind,focal,1.1,1800,True,1304,39,39.0,1.0,1304,0,C_dyn_rooms,5
field_unet,astar,,1300,True,251,39,39.0,1.0,251,0,C_dyn_rooms,5
field_unet,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_unet,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_unet,astar,,1800,True,251,39,39.0,1.0,251,0,C_dyn_rooms,5
field_unet,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
field_unet,focal,1.1,1800,True,1539,39,39.0,1.0,1539,0,C_dyn_rooms,5
field_unet_blind,astar,,1300,True,338,39,39.0,1.0,338,0,C_dyn_rooms,5
field_unet_blind,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_unet_blind,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_unet_blind,astar,,1800,True,338,39,39.0,1.0,338,0,C_dyn_rooms,5
field_unet_blind,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
field_unet_blind,focal,1.1,1800,True,1412,40,39.0,1.0256410256410255,1412,0,C_dyn_rooms,5
field_hrm,astar,,1300,True,288,40,39.0,1.0256410256410255,288,0,C_dyn_rooms,5
field_hrm,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_hrm,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_hrm,astar,,1800,True,288,40,39.0,1.0256410256410255,288,0,C_dyn_rooms,5
field_hrm,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
field_hrm,focal,1.1,1800,True,1561,39,39.0,1.0,1561,0,C_dyn_rooms,5
field_hrm_blind,astar,,1300,True,148,39,39.0,1.0,148,0,C_dyn_rooms,5
field_hrm_blind,focal,1.0,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_hrm_blind,focal,1.1,1300,False,1300,-1,39.0,nan,1300,0,C_dyn_rooms,5
field_hrm_blind,astar,,1800,True,148,39,39.0,1.0,148,0,C_dyn_rooms,5
field_hrm_blind,focal,1.0,1800,True,1681,39,39.0,1.0,1681,0,C_dyn_rooms,5
field_hrm_blind,focal,1.1,1800,True,1487,39,39.0,1.0,1487,0,C_dyn_rooms,5
euclid,astar,,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
euclid,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
euclid,focal,1.1,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
euclid,astar,,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
euclid,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
euclid,focal,1.1,1800,True,1383,34,34.0,1.0,1383,0,C_dyn_rooms,6
oracle,astar,,1300,True,26,34,34.0,1.0,26,0,C_dyn_rooms,6
oracle,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
oracle,focal,1.1,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
oracle,astar,,1800,True,26,34,34.0,1.0,26,0,C_dyn_rooms,6
oracle,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
oracle,focal,1.1,1800,True,1366,34,34.0,1.0,1366,0,C_dyn_rooms,6
scalar_hrm,astar,,1300,True,301,34,34.0,1.0,301,0,C_dyn_rooms,6
scalar_hrm,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_hrm,focal,1.1,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_hrm,astar,,1800,True,301,34,34.0,1.0,301,0,C_dyn_rooms,6
scalar_hrm,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
scalar_hrm,focal,1.1,1800,True,1337,34,34.0,1.0,1337,0,C_dyn_rooms,6
scalar_hrm_blind,astar,,1300,True,434,36,34.0,1.0588235294117647,434,0,C_dyn_rooms,6
scalar_hrm_blind,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_hrm_blind,focal,1.1,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_hrm_blind,astar,,1800,True,434,36,34.0,1.0588235294117647,434,0,C_dyn_rooms,6
scalar_hrm_blind,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
scalar_hrm_blind,focal,1.1,1800,True,1335,34,34.0,1.0,1335,0,C_dyn_rooms,6
scalar_onlstm,astar,,1300,True,226,34,34.0,1.0,226,0,C_dyn_rooms,6
scalar_onlstm,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_onlstm,focal,1.1,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_onlstm,astar,,1800,True,226,34,34.0,1.0,226,0,C_dyn_rooms,6
scalar_onlstm,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
scalar_onlstm,focal,1.1,1800,True,1326,35,34.0,1.0294117647058822,1326,0,C_dyn_rooms,6
scalar_onlstm_blind,astar,,1300,True,185,36,34.0,1.0588235294117647,185,0,C_dyn_rooms,6
scalar_onlstm_blind,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_onlstm_blind,focal,1.1,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
scalar_onlstm_blind,astar,,1800,True,185,36,34.0,1.0588235294117647,185,0,C_dyn_rooms,6
scalar_onlstm_blind,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
scalar_onlstm_blind,focal,1.1,1800,True,1349,34,34.0,1.0,1349,0,C_dyn_rooms,6
field_unet,astar,,1300,True,389,35,34.0,1.0294117647058822,389,0,C_dyn_rooms,6
field_unet,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
field_unet,focal,1.1,1300,True,1002,34,34.0,1.0,1002,0,C_dyn_rooms,6
field_unet,astar,,1800,True,389,35,34.0,1.0294117647058822,389,0,C_dyn_rooms,6
field_unet,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
field_unet,focal,1.1,1800,True,1002,34,34.0,1.0,1002,0,C_dyn_rooms,6
field_unet_blind,astar,,1300,True,150,35,34.0,1.0294117647058822,150,0,C_dyn_rooms,6
field_unet_blind,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
field_unet_blind,focal,1.1,1300,True,1188,34,34.0,1.0,1188,0,C_dyn_rooms,6
field_unet_blind,astar,,1800,True,150,35,34.0,1.0294117647058822,150,0,C_dyn_rooms,6
field_unet_blind,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
field_unet_blind,focal,1.1,1800,True,1188,34,34.0,1.0,1188,0,C_dyn_rooms,6
field_hrm,astar,,1300,True,311,38,34.0,1.1176470588235294,311,0,C_dyn_rooms,6
field_hrm,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
field_hrm,focal,1.1,1300,True,1161,35,34.0,1.0294117647058822,1161,0,C_dyn_rooms,6
field_hrm,astar,,1800,True,311,38,34.0,1.1176470588235294,311,0,C_dyn_rooms,6
field_hrm,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
field_hrm,focal,1.1,1800,True,1161,35,34.0,1.0294117647058822,1161,0,C_dyn_rooms,6
field_hrm_blind,astar,,1300,True,81,34,34.0,1.0,81,0,C_dyn_rooms,6
field_hrm_blind,focal,1.0,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
field_hrm_blind,focal,1.1,1300,False,1300,-1,34.0,nan,1300,0,C_dyn_rooms,6
field_hrm_blind,astar,,1800,True,81,34,34.0,1.0,81,0,C_dyn_rooms,6
field_hrm_blind,focal,1.0,1800,True,1388,34,34.0,1.0,1388,0,C_dyn_rooms,6
field_hrm_blind,focal,1.1,1800,True,1360,34,34.0,1.0,1360,0,C_dyn_rooms,6
euclid,astar,,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
euclid,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
euclid,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
euclid,astar,,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
euclid,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
euclid,focal,1.1,1800,True,1505,40,40.0,1.0,1505,0,C_dyn_rooms,7
oracle,astar,,1300,True,254,40,40.0,1.0,254,0,C_dyn_rooms,7
oracle,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
oracle,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
oracle,astar,,1800,True,254,40,40.0,1.0,254,0,C_dyn_rooms,7
oracle,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
oracle,focal,1.1,1800,True,1305,40,40.0,1.0,1305,0,C_dyn_rooms,7
scalar_hrm,astar,,1300,True,417,40,40.0,1.0,417,0,C_dyn_rooms,7
scalar_hrm,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
scalar_hrm,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
scalar_hrm,astar,,1800,True,417,40,40.0,1.0,417,0,C_dyn_rooms,7
scalar_hrm,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
scalar_hrm,focal,1.1,1800,True,1401,42,40.0,1.05,1401,0,C_dyn_rooms,7
scalar_hrm_blind,astar,,1300,True,387,40,40.0,1.0,387,0,C_dyn_rooms,7
scalar_hrm_blind,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
scalar_hrm_blind,focal,1.1,1300,True,1294,40,40.0,1.0,1294,0,C_dyn_rooms,7
scalar_hrm_blind,astar,,1800,True,387,40,40.0,1.0,387,0,C_dyn_rooms,7
scalar_hrm_blind,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
scalar_hrm_blind,focal,1.1,1800,True,1294,40,40.0,1.0,1294,0,C_dyn_rooms,7
scalar_onlstm,astar,,1300,True,521,40,40.0,1.0,521,0,C_dyn_rooms,7
scalar_onlstm,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
scalar_onlstm,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
scalar_onlstm,astar,,1800,True,521,40,40.0,1.0,521,0,C_dyn_rooms,7
scalar_onlstm,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
scalar_onlstm,focal,1.1,1800,True,1531,40,40.0,1.0,1531,0,C_dyn_rooms,7
scalar_onlstm_blind,astar,,1300,True,380,40,40.0,1.0,380,0,C_dyn_rooms,7
scalar_onlstm_blind,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
scalar_onlstm_blind,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
scalar_onlstm_blind,astar,,1800,True,380,40,40.0,1.0,380,0,C_dyn_rooms,7
scalar_onlstm_blind,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
scalar_onlstm_blind,focal,1.1,1800,True,1502,40,40.0,1.0,1502,0,C_dyn_rooms,7
field_unet,astar,,1300,True,421,40,40.0,1.0,421,0,C_dyn_rooms,7
field_unet,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_unet,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_unet,astar,,1800,True,421,40,40.0,1.0,421,0,C_dyn_rooms,7
field_unet,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
field_unet,focal,1.1,1800,True,1490,42,40.0,1.05,1490,0,C_dyn_rooms,7
field_unet_blind,astar,,1300,True,534,40,40.0,1.0,534,0,C_dyn_rooms,7
field_unet_blind,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_unet_blind,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_unet_blind,astar,,1800,True,534,40,40.0,1.0,534,0,C_dyn_rooms,7
field_unet_blind,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
field_unet_blind,focal,1.1,1800,True,1487,40,40.0,1.0,1487,0,C_dyn_rooms,7
field_hrm,astar,,1300,True,441,40,40.0,1.0,441,0,C_dyn_rooms,7
field_hrm,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_hrm,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_hrm,astar,,1800,True,441,40,40.0,1.0,441,0,C_dyn_rooms,7
field_hrm,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
field_hrm,focal,1.1,1800,True,1336,40,40.0,1.0,1336,0,C_dyn_rooms,7
field_hrm_blind,astar,,1300,True,676,40,40.0,1.0,676,0,C_dyn_rooms,7
field_hrm_blind,focal,1.0,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_hrm_blind,focal,1.1,1300,False,1300,-1,40.0,nan,1300,0,C_dyn_rooms,7
field_hrm_blind,astar,,1800,True,676,40,40.0,1.0,676,0,C_dyn_rooms,7
field_hrm_blind,focal,1.0,1800,True,1571,40,40.0,1.0,1571,0,C_dyn_rooms,7
field_hrm_blind,focal,1.1,1800,True,1387,40,40.0,1.0,1387,0,C_dyn_rooms,7
euclid,astar,,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
euclid,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
euclid,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
euclid,astar,,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
euclid,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
euclid,focal,1.1,1800,True,1346,38,38.0,1.0,1346,0,C_dyn_rooms,8
oracle,astar,,1300,True,76,38,38.0,1.0,76,0,C_dyn_rooms,8
oracle,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
oracle,focal,1.1,1300,True,1242,38,38.0,1.0,1242,0,C_dyn_rooms,8
oracle,astar,,1800,True,76,38,38.0,1.0,76,0,C_dyn_rooms,8
oracle,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
oracle,focal,1.1,1800,True,1242,38,38.0,1.0,1242,0,C_dyn_rooms,8
scalar_hrm,astar,,1300,True,228,38,38.0,1.0,228,0,C_dyn_rooms,8
scalar_hrm,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_hrm,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_hrm,astar,,1800,True,228,38,38.0,1.0,228,0,C_dyn_rooms,8
scalar_hrm,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
scalar_hrm,focal,1.1,1800,True,1348,38,38.0,1.0,1348,0,C_dyn_rooms,8
scalar_hrm_blind,astar,,1300,True,275,38,38.0,1.0,275,0,C_dyn_rooms,8
scalar_hrm_blind,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_hrm_blind,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_hrm_blind,astar,,1800,True,275,38,38.0,1.0,275,0,C_dyn_rooms,8
scalar_hrm_blind,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
scalar_hrm_blind,focal,1.1,1800,True,1346,38,38.0,1.0,1346,0,C_dyn_rooms,8
scalar_onlstm,astar,,1300,True,335,38,38.0,1.0,335,0,C_dyn_rooms,8
scalar_onlstm,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_onlstm,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_onlstm,astar,,1800,True,335,38,38.0,1.0,335,0,C_dyn_rooms,8
scalar_onlstm,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
scalar_onlstm,focal,1.1,1800,True,1350,38,38.0,1.0,1350,0,C_dyn_rooms,8
scalar_onlstm_blind,astar,,1300,True,200,38,38.0,1.0,200,0,C_dyn_rooms,8
scalar_onlstm_blind,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_onlstm_blind,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
scalar_onlstm_blind,astar,,1800,True,200,38,38.0,1.0,200,0,C_dyn_rooms,8
scalar_onlstm_blind,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
scalar_onlstm_blind,focal,1.1,1800,True,1336,38,38.0,1.0,1336,0,C_dyn_rooms,8
field_unet,astar,,1300,True,180,38,38.0,1.0,180,0,C_dyn_rooms,8
field_unet,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_unet,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_unet,astar,,1800,True,180,38,38.0,1.0,180,0,C_dyn_rooms,8
field_unet,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
field_unet,focal,1.1,1800,True,1346,38,38.0,1.0,1346,0,C_dyn_rooms,8
field_unet_blind,astar,,1300,True,140,38,38.0,1.0,140,0,C_dyn_rooms,8
field_unet_blind,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_unet_blind,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_unet_blind,astar,,1800,True,140,38,38.0,1.0,140,0,C_dyn_rooms,8
field_unet_blind,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
field_unet_blind,focal,1.1,1800,True,1351,38,38.0,1.0,1351,0,C_dyn_rooms,8
field_hrm,astar,,1300,True,113,38,38.0,1.0,113,0,C_dyn_rooms,8
field_hrm,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_hrm,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_hrm,astar,,1800,True,113,38,38.0,1.0,113,0,C_dyn_rooms,8
field_hrm,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
field_hrm,focal,1.1,1800,True,1349,38,38.0,1.0,1349,0,C_dyn_rooms,8
field_hrm_blind,astar,,1300,True,310,38,38.0,1.0,310,0,C_dyn_rooms,8
field_hrm_blind,focal,1.0,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_hrm_blind,focal,1.1,1300,False,1300,-1,38.0,nan,1300,0,C_dyn_rooms,8
field_hrm_blind,astar,,1800,True,310,38,38.0,1.0,310,0,C_dyn_rooms,8
field_hrm_blind,focal,1.0,1800,True,1432,38,38.0,1.0,1432,0,C_dyn_rooms,8
field_hrm_blind,focal,1.1,1800,True,1346,38,38.0,1.0,1346,0,C_dyn_rooms,8
euclid,astar,,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
euclid,focal,1.0,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
euclid,focal,1.1,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
euclid,astar,,1800,False,1800,-1,41.0,nan,1800,0,C_dyn_rooms,9
euclid,focal,1.0,1800,False,1800,-1,41.0,nan,1800,0,C_dyn_rooms,9
euclid,focal,1.1,1800,False,1800,-1,41.0,nan,1800,0,C_dyn_rooms,9
oracle,astar,,1300,True,208,41,41.0,1.0,208,0,C_dyn_rooms,9
oracle,focal,1.0,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
oracle,focal,1.1,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
oracle,astar,,1800,True,208,41,41.0,1.0,208,0,C_dyn_rooms,9
oracle,focal,1.0,1800,False,1800,-1,41.0,nan,1800,0,C_dyn_rooms,9
oracle,focal,1.1,1800,True,1780,41,41.0,1.0,1780,0,C_dyn_rooms,9
scalar_hrm,astar,,1300,True,458,42,41.0,1.024390243902439,458,0,C_dyn_rooms,9
scalar_hrm,focal,1.0,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
scalar_hrm,focal,1.1,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
scalar_hrm,astar,,1800,True,458,42,41.0,1.024390243902439,458,0,C_dyn_rooms,9
scalar_hrm,focal,1.0,1800,False,1800,-1,41.0,nan,1800,0,C_dyn_rooms,9
scalar_hrm,focal,1.1,1800,False,1800,-1,41.0,nan,1800,0,C_dyn_rooms,9
scalar_hrm_blind,astar,,1300,True,486,42,41.0,1.024390243902439,486,0,C_dyn_rooms,9
scalar_hrm_blind,focal,1.0,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
scalar_hrm_blind,focal,1.1,1300,False,1300,-1,41.0,nan,1300,0,C_dyn_rooms,9
